11,0,1,0,0,0,0,1,18,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,2,2,2,3,2,2,2,3,-999,-999,-999,60.8,-999,-999,-999,70.8,-999,-999,-999,54.2,-999,-999,-999,84.3,-999,-999,-999,60,-999,-999,-999,68.9,-999,-999,-999,66.1,-999,-999,-999,71.7,-999,-999,-999,66.7,-999,-999,-999,64.2,-999,-999,-999,83.3,-999,-999,-999,72.2,-999,-999,-999,59.2,-999,-999,-999,70,-999,-999,-999,81.7
12,0,1,0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,-999,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,2,2,3,1,2,2,3,-999,-999,-999,39.6,-999,-999,-999,50.4,-999,-999,-999,41.7,-999,-999,-999,73.3,-999,-999,-999,52.5,-999,-999,-999,63.3,-999,-999,-999,52.2,-999,-999,-999,65,-999,-999,-999,72.8,-999,-999,-999,63.3,-999,-999,-999,88.3,-999,-999,-999,45.8,-999,-999,-999,53.3,-999,-999,-999,53.8,-999,-999,-999,58.3
13,0,1,0,0,0,0,1,16,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,2,3,2,2,2,3,2,-999,-999,-999,47.1,-999,-999,-999,43.3,-999,-999,-999,32.5,-999,-999,-999,60.3,-999,-999,-999,45.8,-999,-999,-999,47.2,-999,-999,-999,37.2,-999,-999,-999,40.8,-999,-999,-999,68.9,-999,-999,-999,60,-999,-999,-999,40,-999,-999,-999,30.6,-999,-999,-999,56.7,-999,-999,-999,82.5,-999,-999,-999,80
14,0,1,0,0,0,0,1,16,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,-999,1,1,1,0,-999,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,2,1,2,1,2,1,-999,-999,-999,34.2,-999,-999,-999,41.7,-999,-999,-999,20,-999,-999,-999,56,-999,-999,-999,51.7,-999,-999,-999,50.6,-999,-999,-999,21.1,-999,-999,-999,51.7,-999,-999,-999,65.6,-999,-999,-999,60,-999,-999,-999,53.3,-999,-999,-999,21.9,-999,-999,-999,40.4,-999,-999,-999,67.5,-999,-999,-999,55
15,0,1,0,0,0,0,1,15,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,2,2,3,3,2,2,3,3,-999,-999,-999,39.4,-999,-999,-999,66.9,-999,-999,-999,26.3,-999,-999,-999,72.5,-999,-999,-999,52.5,-999,-999,-999,49.2,-999,-999,-999,40,-999,-999,-999,67.5,-999,-999,-999,55.8,-999,-999,-999,52.5,-999,-999,-999,75,-999,-999,-999,44.2,-999,-999,-999,50,-999,-999,-999,80,-999,-999,-999,90
16,0,1,0,0,0,0,1,17,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,2,3,2,2,2,3,2,-999,-999,-999,24.2,-999,-999,-999,54.2,-999,-999,-999,48.3,-999,-999,-999,74,-999,-999,-999,54.2,-999,-999,-999,42.2,-999,-999,-999,45.6,-999,-999,-999,35,-999,-999,-999,60.6,-999,-999,-999,43.3,-999,-999,-999,45,-999,-999,-999,13.9,-999,-999,-999,41.7,-999,-999,-999,53.8,-999,-999,-999,53.3
17,0,1,0,0,0,0,1,16,1,0,0,0,0,0,-999,0,-999,-999,1,0,0,0,1,-999,1,0,1,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,-999,-999,-999,1,-999,0,-999,0,1,1,1,1,1,1,-999,-999,1,1,0,1,1,1,1,1,0,0,-999,0,-999,1,-999,1,0,0,0,0,-999,1,-999,-999,0,0,0,0,1,-999,0,1,1,-999,-999,-999,1,-999,0,0,1,0,0,0,1,0,1,2,2,2,1,2,2,2,-999,-999,-999,42.1,-999,-999,-999,57.1,-999,-999,-999,27.5,-999,-999,-999,67.3,-999,-999,-999,55.8,-999,-999,-999,49.4,-999,-999,-999,52.2,-999,-999,-999,60,-999,-999,-999,70,-999,-999,-999,49.2,-999,-999,-999,45,-999,-999,-999,33.3,-999,-999,-999,47.1,-999,-999,-999,58.8,-999,-999,-999,90
18,0,1,0,0,0,0,1,16,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,-999,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,2,1,2,1,2,1,-999,-999,-999,42.5,-999,-999,-999,47.1,-999,-999,-999,25.8,-999,-999,-999,64,-999,-999,-999,56.7,-999,-999,-999,48.9,-999,-999,-999,50.6,-999,-999,-999,41.7,-999,-999,-999,46.7,-999,-999,-999,42.5,-999,-999,-999,53.3,-999,-999,-999,20.3,-999,-999,-999,42.1,-999,-999,-999,62.5,-999,-999,-999,56.7
19,0,1,0,0,0,0,1,16,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,-999,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,2,3,3,2,2,3,3,-999,-999,-999,41.7,-999,-999,-999,50.8,-999,-999,-999,40,-999,-999,-999,67,-999,-999,-999,59.2,-999,-999,-999,61.7,-999,-999,-999,58.9,-999,-999,-999,55,-999,-999,-999,70.6,-999,-999,-999,42.5,-999,-999,-999,65,-999,-999,-999,47.8,-999,-999,-999,58.3,-999,-999,-999,71.3,-999,-999,-999,88.3
20,0,1,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,3,2,2,2,3,2,-999,-999,-999,43.3,-999,-999,-999,46.3,-999,-999,-999,31.7,-999,-999,-999,69.7,-999,-999,-999,58.3,-999,-999,-999,49.4,-999,-999,-999,38.3,-999,-999,-999,50.8,-999,-999,-999,60,-999,-999,-999,54.2,-999,-999,-999,43.3,-999,-999,-999,18.3,-999,-999,-999,50,-999,-999,-999,57.5,-999,-999,-999,83.3
21,0,1,0,0,0,0,1,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,2,2,2,2,2,2,-999,-999,-999,49.6,-999,-999,-999,41.7,-999,-999,-999,50.8,-999,-999,-999,75,-999,-999,-999,57.5,-999,-999,-999,60,-999,-999,-999,60.6,-999,-999,-999,60.8,-999,-999,-999,81.1,-999,-999,-999,50.8,-999,-999,-999,45,-999,-999,-999,31.1,-999,-999,-999,53.8,-999,-999,-999,71.3,-999,-999,-999,90
22,0,1,0,0,0,0,1,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-999,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,2,2,3,2,2,2,3,2,-999,-999,-999,36.7,-999,-999,-999,47.5,-999,-999,-999,45,-999,-999,-999,78.7,-999,-999,-999,46.7,-999,-999,-999,61.7,-999,-999,-999,60.6,-999,-999,-999,35,-999,-999,-999,77.2,-999,-999,-999,62.5,-999,-999,-999,35,-999,-999,-999,23.9,-999,-999,-999,57.1,-999,-999,-999,67.5,-999,-999,-999,83.3
23,0,1,0,0,0,0,1,16,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,2,3,2,2,2,3,2,-999,-999,-999,41.9,-999,-999,-999,52.5,-999,-999,-999,35,-999,-999,-999,73.5,-999,-999,-999,27.5,-999,-999,-999,60,-999,-999,-999,55.8,-999,-999,-999,71.3,-999,-999,-999,46.7,-999,-999,-999,50,-999,-999,-999,25,-999,-999,-999,58.8,-999,-999,-999,56.3,-999,-999,-999,77.5,-999,-999,-999,85
24,0,1,0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,2,3,2,1,2,3,2,-999,-999,-999,50,-999,-999,-999,66.3,-999,-999,-999,45,-999,-999,-999,-999,-999,-999,-999,42.5,-999,-999,-999,15,-999,-999,-999,55,-999,-999,-999,60,-999,-999,-999,-999,-999,-999,-999,50,-999,-999,-999,80,-999,-999,-999,73.3,-999,-999,-999,52.5,-999,-999,-999,40,-999,-999,-999,85
25,0,1,0,0,0,0,1,16,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,2,3,2,2,2,3,2,-999,-999,-999,53.8,-999,-999,-999,59.2,-999,-999,-999,50.8,-999,-999,-999,84,-999,-999,-999,58.3,-999,-999,-999,67.8,-999,-999,-999,62.8,-999,-999,-999,55,-999,-999,-999,78.9,-999,-999,-999,66.7,-999,-999,-999,85,-999,-999,-999,45.3,-999,-999,-999,54.6,-999,-999,-999,76.3,-999,-999,-999,26.7
26,0,1,0,0,0,0,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,2,2,3,2,2,2,3,-999,-999,-999,49.2,-999,-999,-999,57.5,-999,-999,-999,45,-999,-999,-999,76.7,-999,-999,-999,55.8,-999,-999,-999,47.8,-999,-999,-999,46.7,-999,-999,-999,50,-999,-999,-999,76.1,-999,-999,-999,53.3,-999,-999,-999,71.7,-999,-999,-999,30.8,-999,-999,-999,44.6,-999,-999,-999,82.5,-999,-999,-999,88.3
27,0,1,0,0,0,0,1,17,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,3,2,2,2,3,-999,-999,-999,40.4,-999,-999,-999,50.8,-999,-999,-999,38.3,-999,-999,-999,64,-999,-999,-999,45.8,-999,-999,-999,39.4,-999,-999,-999,44.4,-999,-999,-999,67.5,-999,-999,-999,70,-999,-999,-999,50.8,-999,-999,-999,60,-999,-999,-999,19.7,-999,-999,-999,36.7,-999,-999,-999,65,-999,-999,-999,90
28,0,1,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,2,2,2,2,2,2,2,2,-999,-999,-999,41.7,-999,-999,-999,47.1,-999,-999,-999,40.8,-999,-999,-999,72,-999,-999,-999,60,-999,-999,-999,65.6,-999,-999,-999,42.8,-999,-999,-999,50.8,-999,-999,-999,75,-999,-999,-999,61.7,-999,-999,-999,21.7,-999,-999,-999,31.9,-999,-999,-999,38.3,-999,-999,-999,40,-999,-999,-999,91.7
29,0,1,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,3,2,3,2,3,2,3,-999,-999,-999,40.4,-999,-999,-999,52.5,-999,-999,-999,33.3,-999,-999,-999,76.3,-999,-999,-999,49.2,-999,-999,-999,47.2,-999,-999,-999,38.3,-999,-999,-999,56.7,-999,-999,-999,58.3,-999,-999,-999,55,-999,-999,-999,70,-999,-999,-999,26.7,-999,-999,-999,45.4,-999,-999,-999,70,-999,-999,-999,78.3
30,0,1,0,0,0,0,1,17,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,2,1,3,1,2,1,-999,-999,-999,44.2,-999,-999,-999,51.3,-999,-999,-999,35.8,-999,-999,-999,81,-999,-999,-999,58.3,-999,-999,-999,62.8,-999,-999,-999,68.3,-999,-999,-999,49.2,-999,-999,-999,84.4,-999,-999,-999,51.7,-999,-999,-999,50,-999,-999,-999,13.1,-999,-999,-999,55,-999,-999,-999,62.5,-999,-999,-999,51.7
31,0,1,0,0,0,0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-999,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,3,2,2,2,3,-999,-999,-999,40.8,-999,-999,-999,55.4,-999,-999,-999,45,-999,-999,-999,79,-999,-999,-999,52.5,-999,-999,-999,55,-999,-999,-999,47.8,-999,-999,-999,54.2,-999,-999,-999,70.6,-999,-999,-999,36.7,-999,-999,-999,60,-999,-999,-999,30.8,-999,-999,-999,62.5,-999,-999,-999,77.5,-999,-999,-999,91.7
32,0,1,0,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,-999,0,0,0,1,-999,1,1,1,1,0,1,0,0,0,1,0,3,1,2,3,3,1,2,3,-999,-999,-999,45,-999,-999,-999,45.8,-999,-999,-999,39.2,-999,-999,-999,64,-999,-999,-999,56.7,-999,-999,-999,53.3,-999,-999,-999,31.7,-999,-999,-999,31.7,-999,-999,-999,65,-999,-999,-999,58.3,-999,-999,-999,23.3,-999,-999,-999,21.4,-999,-999,-999,61.7,-999,-999,-999,65,-999,-999,-999,88.3
