    18.000      1.000      0.000      1.000      0.000      0.000      1.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      2.000      3.000      2.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      1.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      1.000      3.000      3.000      3.000      3.000      2.000      2.000      1.000      2.000      1.000      2.000      3.000      3.000      1.000      1.000      2.000      3.000      3.000      3.000      3.000      1.000      1.000      1.000      1.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000     11.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      2.000      2.000      2.000      3.000      2.000      2.000      2.000      3.000          *          *          *     60.800          *          *          *     70.800          *          *          *     54.200          *          *          *     84.300          *          *          *     60.000          *          *          *     68.900          *          *          *     66.100          *          *          *     71.700          *          *          *     66.700          *          *          *     64.200          *          *          *     83.300          *          *          *     72.200          *          *          *     59.200          *          *          *     70.000          *          *          *     81.700
    15.000      1.000      0.000      1.000      0.000      0.000      1.000      2.000      2.000      1.000      2.000      2.000      2.000      1.000      2.000      3.000      2.000      1.000      1.000      1.000      2.000      2.000      2.000      3.000      2.000      2.000      2.000      2.000      1.000      3.000      3.000      3.000      2.000      1.000      2.000      2.000      2.000      1.000      2.000      1.000      1.000      2.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      2.000      3.000      3.000      1.000      3.000          *      3.000      3.000      3.000      3.000      2.000      2.000      3.000      2.000      2.000      2.000      2.000      3.000      2.000      1.000      3.000      3.000      1.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      2.000      3.000      2.000      3.000      1.000      3.000      2.000      3.000      3.000      2.000      2.000      2.000      3.000      3.000      3.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      2.000     12.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      1.000      2.000      2.000      3.000      1.000      2.000      2.000      3.000          *          *          *     39.600          *          *          *     50.400          *          *          *     41.700          *          *          *     73.300          *          *          *     52.500          *          *          *     63.300          *          *          *     52.200          *          *          *     65.000          *          *          *     72.800          *          *          *     63.300          *          *          *     88.300          *          *          *     45.800          *          *          *     53.300          *          *          *     53.800          *          *          *     58.300
    16.000      1.000      0.000      1.000      0.000      0.000      1.000      3.000      2.000      2.000      3.000      2.000      2.000      2.000      3.000      3.000      3.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      1.000      1.000      1.000      1.000      1.000      1.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      2.000      1.000      1.000      2.000      3.000      3.000      3.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      1.000      1.000      1.000      3.000      3.000      3.000      3.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      1.000      2.000      1.000      1.000      1.000      1.000      3.000     13.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      2.000      2.000      3.000      2.000      2.000      2.000      3.000      2.000          *          *          *     47.100          *          *          *     43.300          *          *          *     32.500          *          *          *     60.300          *          *          *     45.800          *          *          *     47.200          *          *          *     37.200          *          *          *     40.800          *          *          *     68.900          *          *          *     60.000          *          *          *     40.000          *          *          *     30.600          *          *          *     56.700          *          *          *     82.500          *          *          *     80.000
    16.000      1.000      0.000      1.000      0.000      0.000      1.000      2.000      2.000      2.000      1.000      2.000      2.000      1.000      3.000      3.000      3.000      1.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      3.000      1.000      1.000      1.000      2.000      1.000      2.000      1.000      2.000      1.000      1.000      3.000      3.000      1.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000          *      3.000      3.000      3.000      2.000          *      1.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      2.000      1.000      1.000      3.000      3.000      3.000      3.000      3.000      1.000      3.000      3.000      3.000      1.000      1.000      1.000      1.000      1.000      1.000      2.000      1.000      1.000      1.000      3.000      2.000      2.000      1.000      1.000      1.000      2.000      2.000      2.000      2.000      2.000      1.000      1.000      3.000      1.000      1.000      2.000      1.000     14.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      2.000      1.000      2.000      1.000      2.000      1.000      2.000      1.000          *          *          *     34.200          *          *          *     41.700          *          *          *     20.000          *          *          *     56.000          *          *          *     51.700          *          *          *     50.600          *          *          *     21.100          *          *          *     51.700          *          *          *     65.600          *          *          *     60.000          *          *          *     53.300          *          *          *     21.900          *          *          *     40.400          *          *          *     67.500          *          *          *     55.000
    15.000      1.000      0.000      1.000      0.000      0.000      1.000      2.000      3.000      3.000      3.000      2.000      3.000      2.000      3.000      2.000      2.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000     15.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      2.000      2.000      3.000      3.000      2.000      2.000      3.000      3.000          *          *          *     39.400          *          *          *     66.900          *          *          *     26.300          *          *          *     72.500          *          *          *     52.500          *          *          *     49.200          *          *          *     40.000          *          *          *     67.500          *          *          *     55.800          *          *          *     52.500          *          *          *     75.000          *          *          *     44.200          *          *          *     50.000          *          *          *     80.000          *          *          *     90.000
    17.000      0.000      0.000      1.000      0.000      0.000      1.000      2.000      2.000      1.000      2.000      3.000      1.000      3.000      3.000      3.000      3.000      1.000      2.000      1.000      3.000      3.000      3.000      3.000      3.000      2.000      1.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      1.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      1.000      2.000      2.000      1.000      1.000      2.000      2.000      1.000      3.000      2.000      2.000      2.000      3.000      1.000      1.000      3.000      2.000      1.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      1.000      1.000      2.000      1.000      1.000      1.000      1.000      1.000      3.000      1.000      3.000      3.000      3.000      1.000      1.000      1.000      3.000      3.000      3.000      3.000      3.000      3.000      1.000      1.000      1.000      1.000      3.000      1.000     16.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      2.000      2.000      3.000      2.000      2.000      2.000      3.000      2.000          *          *          *     24.200          *          *          *     54.200          *          *          *     48.300          *          *          *     74.000          *          *          *     54.200          *          *          *     42.200          *          *          *     45.600          *          *          *     35.000          *          *          *     60.600          *          *          *     43.300          *          *          *     45.000          *          *          *     13.900          *          *          *     41.700          *          *          *     53.800          *          *          *     53.300
    16.000      1.000      0.000      1.000      0.000      0.000      1.000      2.000      2.000      2.000      1.000      2.000          *      2.000          *          *      3.000      1.000      1.000      1.000      2.000          *      3.000      3.000      3.000          *          *          *          *          *      2.000      2.000      2.000      2.000      2.000      2.000      1.000      2.000      3.000      3.000      2.000      2.000      2.000      3.000      3.000      2.000      3.000          *          *          *      3.000          *      2.000          *      2.000      3.000      3.000      3.000      2.000      3.000      2.000          *          *      1.000      3.000      2.000      3.000      3.000      2.000      3.000      3.000      1.000      2.000          *      2.000          *      3.000          *      3.000      1.000      2.000      1.000      2.000          *      3.000          *          *      2.000      1.000      1.000      2.000      3.000          *      2.000      3.000      3.000          *          *          *      3.000          *      1.000      2.000     17.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      1.000      2.000      2.000      2.000      1.000      2.000      2.000      2.000          *          *          *     42.100          *          *          *     57.100          *          *          *     27.500          *          *          *     67.300          *          *          *     55.800          *          *          *     49.400          *          *          *     52.200          *          *          *     60.000          *          *          *     70.000          *          *          *     49.200          *          *          *     45.000          *          *          *     33.300          *          *          *     47.100          *          *          *     58.800          *          *          *     90.000
    16.000      1.000      0.000      1.000      0.000      0.000      1.000      2.000      2.000      3.000      3.000      2.000      2.000      3.000      3.000      2.000      3.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000          *      3.000      1.000      1.000      1.000      1.000      3.000      2.000      2.000      2.000      2.000      3.000      2.000      3.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      3.000      1.000      1.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      1.000      2.000      2.000      1.000      1.000      1.000      1.000      1.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      1.000      1.000      1.000      2.000      2.000     18.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      2.000      1.000      2.000      1.000      2.000      1.000      2.000      1.000          *          *          *     42.500          *          *          *     47.100          *          *          *     25.800          *          *          *     64.000          *          *          *     56.700          *          *          *     48.900          *          *          *     50.600          *          *          *     41.700          *          *          *     46.700          *          *          *     42.500          *          *          *     53.300          *          *          *     20.300          *          *          *     42.100          *          *          *     62.500          *          *          *     56.700
    16.000      1.000      0.000      1.000      0.000      0.000      1.000      2.000      3.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      1.000          *      1.000      1.000      3.000      2.000      2.000      3.000      3.000      2.000      2.000      3.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      3.000      3.000      1.000      1.000      1.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      1.000      3.000      3.000      3.000      3.000      3.000      1.000      2.000      3.000      2.000      3.000      1.000      1.000      1.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      2.000      1.000      2.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      1.000      1.000      1.000      1.000      3.000     19.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      2.000      2.000      3.000      3.000      2.000      2.000      3.000      3.000          *          *          *     41.700          *          *          *     50.800          *          *          *     40.000          *          *          *     67.000          *          *          *     59.200          *          *          *     61.700          *          *          *     58.900          *          *          *     55.000          *          *          *     70.600          *          *          *     42.500          *          *          *     65.000          *          *          *     47.800          *          *          *     58.300          *          *          *     71.300          *          *          *     88.300
    17.000      1.000      0.000      1.000      0.000      0.000      1.000      2.000      2.000      1.000      2.000      2.000      2.000      1.000      2.000      1.000      1.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      1.000      1.000      1.000      1.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      1.000      1.000      1.000      2.000      1.000      1.000      1.000      1.000      3.000      3.000      2.000      3.000      2.000      2.000      3.000      3.000      2.000      1.000      2.000      3.000      3.000      3.000      3.000      1.000      2.000      1.000      1.000      1.000      1.000      1.000      1.000      2.000      3.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      2.000      2.000      1.000      3.000      3.000      3.000      3.000      3.000      2.000      1.000      1.000      1.000      1.000      1.000      2.000     20.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      2.000      2.000      3.000      2.000      2.000      2.000      3.000      2.000          *          *          *     43.300          *          *          *     46.300          *          *          *     31.700          *          *          *     69.700          *          *          *     58.300          *          *          *     49.400          *          *          *     38.300          *          *          *     50.800          *          *          *     60.000          *          *          *     54.200          *          *          *     43.300          *          *          *     18.300          *          *          *     50.000          *          *          *     57.500          *          *          *     83.300
    15.000      0.000      0.000      1.000      0.000      0.000      1.000      2.000      2.000      1.000      2.000      2.000      2.000      3.000      3.000      3.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      2.000      3.000      1.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      2.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      1.000      2.000      1.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      3.000      3.000      3.000      1.000      1.000      1.000      3.000      3.000      3.000      1.000      3.000      2.000      1.000      2.000      1.000      1.000      3.000      1.000     21.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000          *          *          *     49.600          *          *          *     41.700          *          *          *     50.800          *          *          *     75.000          *          *          *     57.500          *          *          *     60.000          *          *          *     60.600          *          *          *     60.800          *          *          *     81.100          *          *          *     50.800          *          *          *     45.000          *          *          *     31.100          *          *          *     53.800          *          *          *     71.300          *          *          *     90.000
    16.000      0.000      0.000      1.000      0.000      0.000      1.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000          *      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000          *      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      1.000      1.000      2.000      1.000      1.000      2.000      1.000      2.000      1.000      1.000      3.000      3.000      2.000      3.000      2.000      1.000      2.000      2.000      2.000      3.000      3.000      2.000      2.000      3.000      2.000     22.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      2.000      2.000      3.000      2.000      2.000      2.000      3.000      2.000          *          *          *     36.700          *          *          *     47.500          *          *          *     45.000          *          *          *     78.700          *          *          *     46.700          *          *          *     61.700          *          *          *     60.600          *          *          *     35.000          *          *          *     77.200          *          *          *     62.500          *          *          *     35.000          *          *          *     23.900          *          *          *     57.100          *          *          *     67.500          *          *          *     83.300
